title,content,source,url,published_at,collected_at
"롯데건설, 1100억원 수요예측에 0건 주문...기관에 완전 외면당해",기관 투자자들의 외면을 받으며 전량 미매각되는 사태를 맞았다. 프로젝트파이낸싱(PF) 우발채무 부담과 신용등급 하락 등 복합적 요인이 겹치며 자금 조달에 빨간불이 켜진 모양새다. 23일 금융투자업계에 따르면...,네이버뉴스,https://www.joongangenews.com/news/articleView.html?idxno=428590,2025-06-23 23:50:00+09:00,2025-06-24 00:31:24.427317
"XRP, 중동 긴장 속 2달러 방어기술적 반등 신호 주목","현재로서는 2달러선에서 가격이 안정세를 보이고 있으며, 투자자들은 이 지지선 수성에 주력하고 있다.... 따라서 단기 투자자는 정확한 진입 시점과 손절 전략을 함께 고려해야 할 필요가 있다. 현재 시점에서 XRP는...",네이버뉴스,https://www.tokenpost.kr/news/cryptocurrency/260286,2025-06-23 23:40:00+09:00,2025-06-24 00:31:24.427317
스텔란티스 CEO 전격 교체첫날부터 세대교체 대수술,이 같은 실적 부진 속에서 스텔란티스 주가는 올해 들어 30 가까이 빠지며 투자심리 역시 악화되고 있다. 필로사가 조직을 세대교체 수준으로 재편함으로써 실적 반등의 발판을 마련할 수 있을지 시장의 관심이...,네이버뉴스,https://www.tokenpost.kr/news/economy/260285,2025-06-23 23:38:00+09:00,2025-06-24 00:31:24.428318
"quot헤지펀드, 지난주 5년 만에 최고 레버리지quot","이 기사는 국내 최대 해외 투자정보 플랫폼 한경 글로벌마켓에 게재된 기사입니다. 골드만삭스 데이터에... 올해 들어 전 세계 주식 투자 수익률은 4 이상 상승했으며, 유럽의 수익률은 10를 넘어섰다. 전 세계 주식의...",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005148539?sid=101,2025-06-23 23:38:00+09:00,2025-06-24 00:31:24.428318
"quot빚더미폐업 속 숨통 조여quot중소기업소상공인, 최저임금 동결 촉구","곽인학 한국금속패널공업협동조합 이사장은 quot최저임금 인상은 모든 중소기업에 인건비 압박으로 작용하며, RampD 등 미래 투자를 어렵게 한다quot고 지적했다. 민대홍 한국점토벽돌산업협동조합 이사장은 quot최저임금 인상으로...",네이버뉴스,http://www.jeonmin.co.kr/news/articleView.html?idxno=420272,2025-06-23 23:38:00+09:00,2025-06-24 00:31:24.428318
"미래에셋증권, 총상금 1억원 선물옵션 실전투자대회 개최","미래에셋증권이 총상금 1억원의 선물옵션 실전투자대회를 개최한다고 23일 밝혔다. 7월 1일부터 연말까지 진행되며, 국내해외 선물옵션 계좌를 보유한 개인고객은 누구나 참여할 수 있다. 이번 대회는...",네이버뉴스,https://www.webeconomy.co.kr/news/article.html?no=1234688,2025-06-23 23:36:00+09:00,2025-06-24 00:31:24.428318
"인천시, 친환경 버스 운행 시스템 도입","이번 사업은 에너지 서비스 기업(ESCO) 방식으로 추진됐으며, 설루션 제공업체가 모든 인프라와 시스템 구축 비용을 선투자하고, 이후 절감된 연료비의 일부를 사업비로 회수하는 구조로 운영돼 시의 재정적 부담 없이...",네이버뉴스,https://www.kmaeil.com/news/articleView.html?idxno=510350,2025-06-23 23:36:00+09:00,2025-06-24 00:31:24.428318
"디파이 투자 덫, 허니팟 스캠 급증매도불가 토큰 주의보",실제로는 투자자가 매수한 자산을 절대 매도하지 못하도록 봉쇄하는 구조로 설계돼 있다. 허니팟 스캠은 스마트 계약(Smart contract)의 복잡성과 익명성을 악용해 투자자를 유인한다. 대부분 이더리움(ETH)이나 BNB...,네이버뉴스,https://www.tokenpost.kr/news/cryptocurrency/260284,2025-06-23 23:32:00+09:00,2025-06-24 00:31:24.428318
"미국 뉴욕증시, 중동 긴장 속 나스닥 상승 출발테슬라 급등엔비디아...","특히, 나스닥지수는 테슬라의 급등세에 힘입어 오름세를 이어가며, 주요 기술주 중심으로 투자자들의... 이러한 흐름 속에서 서학개미들의 투자심리에도 일부 변화가 감지되고 있다. 6월 19일 기준 한국예탁결제원...",네이버뉴스,https://www.topstarnews.net/news/articleView.html?idxno=15706559,2025-06-23 23:32:00+09:00,2025-06-24 00:31:24.428318
"이더리움 고래, 전쟁 위기 속에도 1억 달러 베팅...패닉장 정면돌파","지정학적 불확실성이 커지는 가운데, 이더리움(Ethereum, ETH)에 거액을 베팅한 고래 투자자들의 행보가... 이더리움 투자자들은 관망세에 있다고 분석했다. 바이낸스 리서치는 지정학적 이슈에 따른 하락은...",네이버뉴스,http://coinreaders.com/168190,2025-06-23 23:30:00+09:00,2025-06-24 00:31:24.428318
"마이클 세일러 quot블랙록 비트코인 ETF, 올해 세계 최대 ETF 될 것quot","이번 발언은 비트코인 ETF에 대한 기관 투자자들의 관심이 급증하는 가운데 나왔다. 앞서 블랙록은 미국 증권거래위원회(SEC)로부터 비트코인 현물 ETF 승인을 받아 시장에 진입했으며, 현재 운용 자산 규모를...",네이버뉴스,https://www.tokenpost.kr/news/breaking/260282,2025-06-23 23:22:00+09:00,2025-06-24 00:31:24.428318
신한 베스트 크레딧 단기펀드 수탁고 1조 돌파,"신용채권에 투자해 안정적인 성과를 추구한다. 신용등급 A이상 우량 신용 채권과 기업어음(CP) 단기물... 관련해 김경일 WM연금채널본부장은 quot크레딧 채권의 투자 매력은 여전히 유효하며, 단기채권 중심의 전략은 시장...",네이버뉴스,http://www.newsbrite.net/news/articleView.html?idxno=191234,2025-06-23 23:22:00+09:00,2025-06-24 00:31:24.428318
"카난, 美 시험 생산 성공AI 접고 비트코인(BTC) 채굴 집중 선언","카난은 미국 현지 생산의 비용 부담이 상대적으로 크다는 점은 인정하면서도, 이번 생산 설비 투자에 대해 단순한 관세 회피가 아닌 장기적으로 회사를 지속 가능하게 만들기 위한 전략적 투자라고 강조했다. 북미...",네이버뉴스,https://www.tokenpost.kr/news/cryptocurrency/260281,2025-06-23 23:20:00+09:00,2025-06-24 00:31:24.428318
"비트코인(BTC), 10만 달러 박스권...전문가 quot폭발 전 고요한 축적기quot","위험 회피 심리 속에서 투자자들이 비트코인으로 몰리는 디지털 금 성격이 다시 부각된 것이다. 이러한 흐름은 장기 보유자들의 매도 억제와도 맞닿아있다. 크립토퀀트에 따르면, 장기 보유 코인의 이동을...",네이버뉴스,https://www.tokenpost.kr/news/cryptocurrency/260280,2025-06-23 23:20:00+09:00,2025-06-24 00:31:24.429316
"송재희, 영화감독 데뷔 임박아내 지소연, 제작자로",송재희는 과거 일본 영화를 찍으며 인연이 됐던 일본 투자자의 감독 제의를 받았다고 밝히며 아내 지소연이 영화 제작자로 함께한다고 덧붙여 놀라움을 더했다. 한편 SBS 동상이몽2는 다양한 분야의 커플들이 알콩달콩...,네이버뉴스,https://m.entertain.naver.com/article/421/0008328189,2025-06-23 23:20:00+09:00,2025-06-24 00:31:24.429316
유가상승 주춤에 저점 매수로 美 증시 상승 전환,이 기사는 국내 최대 해외 투자정보 플랫폼 한경 글로벌마켓에 게재된 기사입니다. 미국의 이란 공격 직후... 한편 테슬라는 투자자들이 오래 기다려온 로보택시를 하루 전 텍사스 오스틴에서 10대로 초대한...,네이버뉴스,https://n.news.naver.com/mnews/article/015/0005148538?sid=101,2025-06-23 23:19:00+09:00,2025-06-24 00:31:24.429316
"광주시, 4807억 추경 편성65가 지방채 논란","강기정 광주시장은 미래투자와 현안의 차질 없는 추진을 위해서는 지방채 발행을 통한 재원 확보가... 강 시장은 미래에 대한 투자는 멈출 수 없고 복지, 인프라 구축 등 필수 현안 사업의 차질 없는 추진을 위해...",네이버뉴스,http://www.kwangju.co.kr/article.php?aid=1750685400785721277,2025-06-23 23:18:00+09:00,2025-06-24 00:31:24.429316
"전북도, 특별법 특례사업 실행 속도3조6천억 규모 사업 추진","향후에는 부동산 간접투자, 국제회의 산업, 신재생에너지 발전지구, 수상레저, 정보통신 창업 등 신산업 분야로의 확대도 예상된다. 전북도는 특례 실행과 연계한 사업 확장을 통해 국가재정 확보 및 산업기반 강화를...",네이버뉴스,https://www.onews.tv/news/articleView.html?idxno=249019,2025-06-23 23:18:00+09:00,2025-06-24 00:31:24.429316
9년 만에 달리는 테슬라 사이버캡... 시범 운행 시작,"시범 운행은 로보택시 10여 대로 이뤄지며 사전에 초청된 인플루언서 및 일부 투자자들에 한해 서비스가 제공된다. 탑승 요금은 정액 4.20달러(약 5,800원)로 책정된 것으로 전해진다. 시범운행인 만큼 웨이모와 같이 완전...",네이버뉴스,https://www.greened.kr/news/articleView.html?idxno=327951,2025-06-23 23:17:00+09:00,2025-06-24 00:31:24.429316
"건설 생산성 하락 구조 개선 필요, 호주 사례가 던지는 경고","디지털 기술이나 사전제작 방식의 도입도 다른 산업에 비해 더디게 진행되고 있으며, 혁신 투자에 대한 보상 체계도 부족한 것으로 분석됐다. 규제 측면에서는 주지방정부 간 역할 중복, 국가건축규정(NCC)의 잦은...",네이버뉴스,https://www.greened.kr/news/articleView.html?idxno=327947,2025-06-23 23:17:00+09:00,2025-06-24 00:31:24.429316
"뉴욕증시, 중동 전면전 우려에도 혼조 출발이란 보복 가능성 주시","시장조사업체 바이털 놀리지의 애덤 크리사풀리 애널리스트는 quot이란이 호르무즈 해협 봉쇄를 위협해온 것은 사실이지만, 현재 투자자들은 석유 시장 붕괴 가능성에 대해 과도하게 반응하고 있지 않다quot며 quot이란과 그...",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015465572?sid=101,2025-06-23 23:16:00+09:00,2025-06-24 00:31:24.429316
"민선 8기 3년 기회를 사회적 가치로, 도민들 품으로",기회소득 정책은 복지로 분류되기보다 사회적 투자로 평가받는다. 시장이 보상하지 않는 활동을... 2040년까지 민간자본 유치 등 총 213조 5천억 원 투자를 통해 대한민국 경제성장률을 연평균 0.31p 끌어올리겠다는...,네이버뉴스,https://www.m-economynews.com/news/article.html?no=56126,2025-06-23 23:16:00+09:00,2025-06-24 00:31:24.429316
2036 전주올림픽 유치 범도민 추진위 출범quot도민 염원 담았다quot,"유치 전략은 기존 경기장과 임시시설을 100 활용함으로써 사회간접자본(SOC) 투자 부담을 최소화하고, 새만금국제공항과 KTX 접근성, 민간 숙박과 체류형 시스템을 연계한 실행계획도 포함돼 있다. 환경경제문화가...",네이버뉴스,https://www.onews.tv/news/articleView.html?idxno=249018,2025-06-23 23:14:00+09:00,2025-06-24 00:31:24.429316
서경호의 시시각각 과제 중심형 대통령이 성공하려면,주 52시간제를 주 48시간으로 줄이는 4.5일제 도입은 이미 경제협력개발기구(OECD) 최하위권인 한국의 노동생산성을 더 떨어뜨릴 것으로 재계는 우려한다. 고용부는 또 기업들이 원하는 퇴직 후 재고용이라는 표현 대신...,네이버뉴스,https://n.news.naver.com/mnews/article/025/0003450078?sid=110,2025-06-24 00:28:00+09:00,2025-06-24 00:31:24.595315
"하나은행, 중기소상공인에 11조 긴급 금융 지원",이 은행장은 이번 중동 사태로 금융외환시장의 불확실성이 증대됐다면서 우리 중소기업과 소상공인들이 안정적으로 경제 활동을 영위할 수 있도록 모든 역량을 총동원하겠다고 말했다. 다른 금융사들도...,네이버뉴스,https://n.news.naver.com/mnews/article/005/0001785101?sid=101,2025-06-24 00:27:00+09:00,2025-06-24 00:31:24.595315
"이재명 대통령도 이시바도 나토 안 간다중동 위기, 전략적 불참 ...",그러나 일각에서는 오히려 이번 결정이 급박한 중동 정세와 한반도 안보경제 이슈를 직접 관리하려는... 우리 경제에 끼칠 파장과 향후 동북아 정세에 미칠 영향 등을 대통령이 직접 챙겨야 한다고 판단한 것 같다고...,네이버뉴스,https://n.news.naver.com/mnews/article/022/0004045929?sid=100,2025-06-24 00:27:00+09:00,2025-06-24 00:31:24.595315
美무역협상 3인방 경쟁 붙었나quot한 목소리 못내 상대국에 혼선quot,"그리어 대표가 거의 모든 협상에 참여하는 가운데 백악관은 USTR에 경제 규모가 작아 우선순위가 떨어지는 국가들에 더 집중하라고 지시했다. 상무부와 재무부는 유럽연합(EU), 일본, 중국 등 교역규모가 큰 국가들을...",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015465586?sid=104,2025-06-24 00:26:00+09:00,2025-06-24 00:31:24.595315
"KB국민은행.무보, 4천6백억원 규모 수출입기업 금융지원 협약","이환주 KB국민은행장은 최근 중동 정세 불안, 미국의 상호 관세 조치 등으로 어려움을 겪고 있는 수출입기업의 지속가능한 성장을 도모하고, 우리 경제의 수출 기반 확대 및 경제 선순환에 기여할 수 있도록 최고의...",네이버뉴스,https://www.webeconomy.co.kr/news/article.html?no=1234696,2025-06-24 00:22:00+09:00,2025-06-24 00:31:24.595315
이란 핵시설 공습 후 뉴욕 증시 혼조세유가는 상승세 유지,"시장 분석업체 야덴니리서치의 에드 야덴니 대표는 quot미국의 관세 정책과 중동 전쟁이라는 이중 악재 속에서도, 미국 경제는 과거의 도전들을 견뎌내며 회복력을 보여줬다quot며, quot이번 일장에서도 그 강인한 흐름이...",네이버뉴스,https://www.cbci.co.kr/news/articleView.html?idxno=506564,2025-06-24 00:20:00+09:00,2025-06-24 00:31:24.595315
연준 보먼도quot7월 금리 인하 지지quot두번째 비둘기발언,"그럼에도 트럼프 행정부의 관세 확대 조치는 아직 경제 지표에 반영되지 않았으며, 노동 시장과 물가... 그녀는 quot무역 및 관세 협상이 지속적으로 진전되면서 경제 환경이 확실히 덜 위험해졌다quot고 덧붙였다. 보먼은...",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005148542?sid=101,2025-06-24 00:20:00+09:00,2025-06-24 00:31:24.595315
이란 호르무즈 해협 봉쇄? quot미국의 이것 때문에 안 통해quot,WSJ는 quot이란의 핵 시설에 폭격을 결정할 당시 도널드 트럼프 대통령의 머릿속에 무엇이 떠올랐든 간에 미국의 에너지 생산량의 엄청난 증가는 경제적 계산을 더 쉽게 만들었다quot고 설명했다. 다만 전문가들은 셰일가스...,네이버뉴스,https://n.news.naver.com/mnews/article/421/0008328194?sid=104,2025-06-24 00:20:00+09:00,2025-06-24 00:31:24.595315
강남규의 글로벌 머니 트럼프의 거친 입이 Fed 지배구조 위기를 부른...,지난해 말까지는 케빈 해셋 전 백악관 경제자문위원회(CEA) 의장이 1순위로 꼽혔다. 하지만 해셋은 트럼프 취임 직후 국가경제위원장에 지명됐다. 그 바람에 케빈 워시 전 Fed 이사가 유력 후보로 떠올랐다. 워시는...,네이버뉴스,https://n.news.naver.com/mnews/article/025/0003450070?sid=110,2025-06-24 00:20:00+09:00,2025-06-24 00:31:24.595315
시론 부동산시장 왜곡해 온 똘똘한 한 채 유도 정책,"고용정보원에 따르면 지난 10년간 증가한 일자리 중 절반인 150만 개가 수도권 신도시에서 만들어졌는데, 주택공급이 지역경제에 주는 영향을 잘 보여준다. 주택시장이 죽으면 일자리도 사라지는 것이다. 그렇다면 1가구...",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003450069?sid=110,2025-06-24 00:18:00+09:00,2025-06-24 00:31:24.595315
"속보 서울양양고속도로 인제양양터널 승용차 정면충돌...심정지 1명, ...",내외경제TV송영훈 기자 23일 밤 10시 20분쯤 강원도 인제군 기린면 서울양양고속도로 양양방향 인제양양터널에서 아우디 승용차와 그렌져 승용차가 정면 충돌하는 사고가 났다. 이 사고로 그렌져 운전자 A씨가 심정지...,네이버뉴스,https://www.nbntv.co.kr/news/articleView.html?idxno=4003358,2025-06-24 00:18:00+09:00,2025-06-24 00:31:24.595315
오늘 금시세(금값) 추이는세 가지 거대한 파고는?,"금은 이처럼 불안정한 거시경제 환경 속에서 안전자산으로서의 위상을 공고히 하며, 앞으로도 상당한 변동성을 수반하는 강세 기조를 유지할 공산이 크다.법정화폐의 가치가 하락하거나 인플레이션이 심화될 때...",네이버뉴스,https://www.cbci.co.kr/news/articleView.html?idxno=506501,2025-06-24 00:16:00+09:00,2025-06-24 00:31:24.595315
"석탄공사, 폐업 앞두고 마지막 임협 타결2.4조 부채 해결 과제 남겨",그는 이어 환경오염 개선을 위한 종합 복구대책을 차질 없이 수행하고 정부가 추진 중인 경제진흥사업 예비타당성조사 사업도 제때 통과되도록 지원하겠다고 덧붙였다.,네이버뉴스,https://n.news.naver.com/mnews/article/018/0006047200?sid=101,2025-06-24 00:15:00+09:00,2025-06-24 00:31:24.595315
학동참사 4년현대산업개발 사회적 책임 뒷걸음,대내외적인 불안정한 경제 상황의 장기화로 인해 원자재 가격과 인건비 등 공사비 인상 요인이 지속적으로 발생하고 있다는 이유에서다. 대법원 판례를 근거로 quot시공사만의 일방적인 손해 감수는 불가능하다quot는 주장을...,네이버뉴스,http://www.gjdream.com/news/articleView.html?idxno=658666,2025-06-24 00:14:00+09:00,2025-06-24 00:31:24.595315
"부안군의회, 의원 7명 군정질문 진행","이번 군정질문에 참여한 의원들은 행정, 경제, 복지, 환경, 농업, 문화관광 등 주요 현안에 대한 해결책을 모색하고 더 나은 부안으로의 발전을 위한 질문과 논의가 이뤄졌다. 김형대 의원은 부안청자박물관 운영 활성화...",네이버뉴스,http://www.newstnt.com/news/articleView.html?idxno=502813,2025-06-24 00:12:00+09:00,2025-06-24 00:31:24.595315
비트버니 퀴즈 6월 24일 정답은,2025년 6월 24일 비트버니 퀴즈 문제는 경제적 불확실성과 같은 이유로 직장인들이 이직이나 퇴사를 하기보단 현재 직장에 오래 다니기를 선택하는 현상을 00000라고 해요이다. 힌트는 ㄷㅈㄹㅅㄷ이다. 비트버니 퀴즈...,네이버뉴스,http://www.namdonews.com/news/articleView.html?idxno=824231,2025-06-24 00:12:00+09:00,2025-06-24 00:31:24.595315
정부 바뀔 때마다 우여곡절가슴 졸인 강원 안도의 한숨,양양군 관계자는 quot오색케이블카 공사 재개는 지역경제 회복과 직결된 결정quot이라며 quot도민 염원이 반영된 결과인 만큼 속도감 있게 사업을 이어가겠다quot고 했다. 심예섭 기자 공사 정부 오색케이블카 추진 우여곡절,네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127793?sid=100,2025-06-24 00:10:00+09:00,2025-06-24 00:31:24.595315
춘천 뷰티 브랜드 라운드랩 세계가 주목,"춘천의 뷰티 기업들은 글로벌 시장에서 눈부신 성과를 거두며, 지역 경제의 든든한 성장 동력으로 자리 잡은 셈이다. 춘천에 본사를 둔 서린컴퍼니(대표 이영학정서린)의 클린뷰티 브랜드 라운드랩의 대표제품...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127786?sid=101,2025-06-24 00:10:00+09:00,2025-06-24 00:31:24.595315
사설 전문성상징성파격실용 부합하는 첫 장관 인사,"노동권 강화라는 확실한 정책 방향을 보여준 인사이나, 경제계 우려도 귀담아 들어야 할 것이다. 국내 대표적... 다만 집값 상승, 내수 부진 등도 시급한 과제인 만큼 경제부총리를 비롯한 후속 인선에도 속도를 내야 한다....",네이버뉴스,https://n.news.naver.com/mnews/article/469/0000872046?sid=110,2025-06-24 00:10:00+09:00,2025-06-24 00:31:24.596314
"美이란 갈등 격화에글로벌 해운업계, 호르무즈해협 우회 움직임",23일(이하 현지시간) 경제전문 매체 CNBC에 따르면 세계 최대 해운 선주단체인 발틱국제해운동맹(BIMCO)의 야콥 라르센 보안책임자는 모든 선주들이 해당 지역의 상황이 어떻게 전개되는지 면밀히 주시하고 있고 보안 상황...,네이버뉴스,https://n.news.naver.com/mnews/article/293/0000068949?sid=101,2025-06-24 00:10:00+09:00,2025-06-24 00:31:24.596314
사설 이 대통령의 나토 회의 불참...한미 정상회담 서둘러야,"대통령실은 중동리스크로 인한 유가 급등, 환율 상승 상황에서 경제 대응 지휘자가 자리를 비우는 건 큰... 안보 및 경제 현안과 관련해 한미 정상이 협의할 기회를 갖는 건 동맹을 포함한 한미관계 전반의 안정화를 위해...",네이버뉴스,https://n.news.naver.com/mnews/article/469/0000872047?sid=110,2025-06-24 00:10:00+09:00,2025-06-24 00:31:24.596314
"37억원 SON 한국서 새 유니폼 입었는데 배신이라니quot토트넘, 손흥민...",적절한 제안을 받아들이면 위약금쯤은 문제되지 않는다quot고 경제 논리를 내세웠다. 실제로 손흥민은 오일머니가 올여름 달려들 영입 타깃 중 최대어로 불린다. 손흥민의 사우디아라비아행 루머는 영국 매체 더 선부터...,네이버뉴스,https://m.sports.naver.com/wfootball/article/477/0000556437,2025-06-24 00:10:00+09:00,2025-06-24 00:31:24.596314
안정 속 능력 중심 현안 해결 정조준사실상 재선 포석,"이같은 상황에서 7월 인사는 기존 조직의 안정성을 유지하면서도 국방경제수소바이오 등 핵심 전략... 이종구 건설교통국장과 이동희 해양수산국장, 강원경제자유구역청 총괄본부장으로 이동하는 이미숙 정책기획관이...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127792?sid=100,2025-06-24 00:10:00+09:00,2025-06-24 00:31:24.596314
"의정칼럼 강원의 도약, 교통 인프라 확충의 시급성","도로망은 단순한 통행 수단을 넘어 지역 경제의 혈관이자 주민 생활의 기반이다. 교통 인프라가 부족하면... 지역경제에 직접적인 영향을 미친다. 또한 물류비가 높은 강원도 특성상, 중소기업의 유치나 산업단지의...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127758?sid=110,2025-06-24 00:09:00+09:00,2025-06-24 00:31:24.596314
춘천속초 철도 지역자재 활용 촉구,춘천속초 철도건설사업은 총사업비 2조4000억여원에 달하는 대규모 철도 기반시설 사업으로 도내 생산 자재제품이 쓰일 경우 도 내 제조업체의 경쟁력 강화와 지역경제 활성화가 기대된다 고광만 회장은 quot지역 기업들이...,네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127770?sid=101,2025-06-24 00:09:00+09:00,2025-06-24 00:31:24.596314
강원랜드 ESG위원회 규정 개정,"재무관리계획에는 제2카지노, 웰니스 복합리조트 조성 등 글로벌 경쟁력 강화를 위한 성장동력 확충과 폐광지역 경제활성화를 위한 신규 투자 방향에 초점을 맞췄으며, 앞으로 5년 간 강원랜드의 재무관리와 관련된...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127771?sid=101,2025-06-24 00:09:00+09:00,2025-06-24 00:31:24.596314
quot강원랜드 글로벌 복합 리조트 도약 다짐quot,최 직무대행은 또 quot폐광지역 경제 활성화라는 태생적 목적을 항상 새기고 지역 상생이 하나의 조직문화로 자리 잡을 수 있도록 지역과의 동반성장을 항상 견지해 달라quot고 주문했다. 유주현 기자 joohyunkado.net 강원랜드...,네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127766?sid=102,2025-06-24 00:09:00+09:00,2025-06-24 00:31:24.596314
국방 안규백통일 정동영외교 조현11개 부처 장관직 인선,이어 quot중동 분쟁 등 국제 정세가 긴박하게 흐르고 있으며 우리 경제에 미치는 영향이 심각해지고 있다quot며 quot청문 절차가 빠르게 진행돼 당면 위기에 내각이 신속히 대응할 수 있기를 바란다quot는 이 대통령의 언급을 함께...,네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127775?sid=100,2025-06-24 00:09:00+09:00,2025-06-24 00:31:24.596314
명경대 단잠,그렇게 중요한 것이 잠인데도 한국인의 평균 수면 시간은 OECD(경제협력개발기구) 국가 평균에 크게 못 미친다. 대한수면연구학회에서 발표한 2024년 한국인의 수면 실태 보고서에 따르면 우리 국민의 평균 수면 시간은...,네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127760?sid=110,2025-06-24 00:09:00+09:00,2025-06-24 00:31:24.596314
인제군 원조 농자재 반값 지원 강원 넘어 전국 확산,지난 5월 통계청에서 발표한 2024년 농가경제 조사 결과에서 강원도 농가소득이 5300만원으로 전국 3위를... 지역경제 활성화를 이끌어내겠다quot고 말했다. 시행 3년차에 접어든 강원도 반값농자재 지원 사업이 조례로...,네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127774?sid=102,2025-06-24 00:09:00+09:00,2025-06-24 00:31:24.596314
기고 둘째의 서러움,"그러나 학원 수강은 한사코 오빠보다 적게 하려고 해서 이유를 물어보니 부모의 경제적 부담을 덜어주려는 것이라고 그럴듯하게 둘러댄다. 가족의 휴가 계획도 오빠의 바쁜 일정을 먼저 고려하고, 생일 선물이나 용돈도...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127752?sid=110,2025-06-24 00:08:00+09:00,2025-06-24 00:31:24.596314
양구 DMZ생태관광협도산악연맹 관광객 유치 나선다,"양 단체는 양구의 자연경관과 산악자원을 활용해 산악인과 관광객 유치, 지역경제 활성화를 목표로 하고 있으며, 봉화산 일출과 운해, 한반도 섬 등 주요 명소 중심 생태관광 콘텐츠를 확대할 계획이다. 협약에 따라 오는...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127741?sid=102,2025-06-24 00:08:00+09:00,2025-06-24 00:31:24.596314
사설 호르무즈 봉쇄 위기비상체제로 유가환율물가 총력 대응할...,무엇보다 유가와 금융 시장의 변동성이 실물경제로 전이되지 않도록 해야 한다. 경기 위축 속에 고물가고환율고금리의 3고(高) 악재가 덮치면 장기 침체의 늪으로 빠질 수 있다. 정부는 대통령실과 거시경제금...,네이버뉴스,https://n.news.naver.com/mnews/article/011/0004500495?sid=110,2025-06-24 00:08:00+09:00,2025-06-24 00:31:24.596314
인터뷰 quot7대 미래산업 선도수도권 강원 도약변화 이미 시작quot,"지난해 지역내총생산(GRDP) 62조 돌파, 도 경제성장률(2.7) 전국 평균(1.4)의 2배다. 앞으로도 도민들의... 2000억원 규모 경제적 편익이 발생할 전망이다. 고성, 양구, 철원도 추가 준비 중이다. 이제 남은 것은 도민 체감인데...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127743?sid=102,2025-06-24 00:08:00+09:00,2025-06-24 00:31:24.596314
"완료 시승기 도심형 스타일, 실용성 돋보이는 0.7톤 전기밴..센트로...","정숙한 승차감이 강점인데다, 연비효율성 등 경제성도 뛰어나 자영업자들에게는 그야말로 안성맞춤이기 때문이다. 센트로에이케이(Centro AK)가 선보인 0.7톤급 화물차 ECV1는 중국 산시빅토리그룹과의...",네이버뉴스,https://www.dailycar.co.kr/content/news.html?type=view&autoId=57757,2025-06-24 00:08:00+09:00,2025-06-24 00:31:24.596314
정선 공영버스 내달부터 전국민 무료 이용,"지역 경제와 정주 여건 개선을 함께 이루어 나가겠다quot고 말했다. 한편, 버스 완전공영제가 시행된 이후... 지역경제 효과 56억원 창출, 사회경제적 편익 101억원 효과 등을 가져 온 것으로 분석되고 있다. 유주현 기자...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127710?sid=102,2025-06-24 00:07:00+09:00,2025-06-24 00:31:24.596314
"속초시, 접경지역 맞춤형 발전 종합계획 수립 착수","이에 더해 지역 내 정주 여건 개선과 경제 활성화, 관광자원 특화, 남북관계 대비 인프라 확충 등을 총망라하는 계획을 수립할 방침이다. 특히 북부생활권, 남부생활권, 도심권, 역세권, 설악권 등 속초시 주요 거점을...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127701?sid=102,2025-06-24 00:07:00+09:00,2025-06-24 00:31:24.596314
평창군 주민참여예산 제안사업 공모,"오는 7월 18일까지 진행되는 공모에는 군내에 주소를 두고 있는 주민은 누구나 참여할 수 있고 제안 분야는 교통, 환경, 안전 등 생활편의 증진 사업을 비롯 지역경제, 복지, 문화, 교육 등 군정 전분야이다. 군은 접수된...",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000127717?sid=102,2025-06-24 00:07:00+09:00,2025-06-24 00:31:24.596314
속보 이란 끝내 호르무즈 봉쇄... 뉴욕증시 비트코인 금값 quot국제유가...,"파월 의장은 이번 의회 증언을 통해 미국 경제와 통화정책 운용 현황을 공식적으로 설명하고, 대내외... 이외에도 굵직한 경제지표가 꽤 있다 23일에는 6월 스탠더드앤드푸어스(SampP)가 발표하는 미국 제조업...",네이버뉴스,http://www.g-enews.com/ko-kr/news/article/news_all/202506132122578901906806b77b_1/article.html,2025-06-24 00:06:00+09:00,2025-06-24 00:31:24.596314
